Word_Unique_ID	Text_ID	Word_Number	Sentence_Number	Word_In_Sentence_Number	FullSentence_DocLevelMarked	FullSentence_DocLevel	FullSentence_SentLevelMarked	FullSentence_SentLevel
QID2087	44	19	1	19	The first step to be taken in studying the history of our country is to form some clear *and*	The first step to be taken in studying the history of our country is to form some clear and	The first step to be taken in studying the history of our country is to form some clear *and*	The first step to be taken in studying the history of our country is to form some clear and
QID2088	44	20	1	20	The first step to be taken in studying the history of our country is to form some clear and *proper*	The first step to be taken in studying the history of our country is to form some clear and proper	The first step to be taken in studying the history of our country is to form some clear and *proper*	The first step to be taken in studying the history of our country is to form some clear and proper
QID2089	44	21	1	21	The first step to be taken in studying the history of our country is to form some clear and proper *conception*	The first step to be taken in studying the history of our country is to form some clear and proper conception	The first step to be taken in studying the history of our country is to form some clear and proper *conception*	The first step to be taken in studying the history of our country is to form some clear and proper conception
QID2090	44	22	1	22	The first step to be taken in studying the history of our country is to form some clear and proper conception *of*	The first step to be taken in studying the history of our country is to form some clear and proper conception of	The first step to be taken in studying the history of our country is to form some clear and proper conception *of*	The first step to be taken in studying the history of our country is to form some clear and proper conception of
QID2091	44	23	1	23	The first step to be taken in studying the history of our country is to form some clear and proper conception of *the*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the	The first step to be taken in studying the history of our country is to form some clear and proper conception of *the*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the
QID2092	44	24	1	24	The first step to be taken in studying the history of our country is to form some clear and proper conception of the *characteristics*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics	The first step to be taken in studying the history of our country is to form some clear and proper conception of the *characteristics*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics
QID2093	44	25	1	25	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics *and*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics *and*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and
QID2094	44	26	1	26	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and *condition*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and *condition*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition
QID2095	44	27	1	27	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition *of*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition *of*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of
QID2096	44	28	1	28	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of *the*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of *the*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the
QID2097	44	29	1	29	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the *territory*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the *territory*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory
QID2098	44	30	1	30	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory *which*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory *which*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which
QID2099	44	31	1	31	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which *is*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which *is*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is
QID2100	44	32	1	32	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is *now*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is *now*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now
QID2101	44	33	1	33	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now *occupied*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now *occupied*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied
QID2102	44	34	1	34	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied *by*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied *by*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by
QID2103	44	35	1	35	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by *the*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by *the*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the
QID2104	44	36	1	36	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the *American*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the *American*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American
QID2105	44	37	1	37	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American *people,*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people,	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American *people,*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people,
QID2106	44	38	1	38	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, *as*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, *as*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as
QID2107	44	39	1	39	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as *it*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as *it*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it
QID2108	44	40	1	40	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it *existed*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it *existed*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed
QID2109	44	41	1	41	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed *when*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed *when*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when
QID2110	44	42	1	42	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when *first*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when *first*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first
QID2111	44	43	1	43	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first *discovered*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first *discovered*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered
QID2112	44	44	1	44	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered *and*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered *and*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and
QID2113	44	45	1	45	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and *explored*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and *explored*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored
QID2114	44	46	1	46	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored *by*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored by	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored *by*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored by
QID2115	44	47	1	47	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored by *Europeans.*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored by Europeans.	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored by *Europeans.*	The first step to be taken in studying the history of our country is to form some clear and proper conception of the characteristics and condition of the territory which is now occupied by the American people, as it existed when first discovered and explored by Europeans.
QID2116	45	2	1	2	Susan *B.*	Susan B.	Susan *B.*	Susan B.
QID2117	45	3	1	3	Susan B. *Anthony*	Susan B. Anthony	*Anthony*	Anthony
QID2118	45	4	1	4	Susan B. Anthony *spent*	Susan B. Anthony spent	Anthony *spent*	Anthony spent
QID2119	45	5	1	5	Susan B. Anthony spent *nearly*	Susan B. Anthony spent nearly	Anthony spent *nearly*	Anthony spent nearly
QID2120	45	6	1	6	Susan B. Anthony spent nearly *sixty*	Susan B. Anthony spent nearly sixty	Anthony spent nearly *sixty*	Anthony spent nearly sixty
QID2121	45	7	1	7	Susan B. Anthony spent nearly sixty *years*	Susan B. Anthony spent nearly sixty years	Anthony spent nearly sixty *years*	Anthony spent nearly sixty years
QID2122	45	8	1	8	Susan B. Anthony spent nearly sixty years *of*	Susan B. Anthony spent nearly sixty years of	Anthony spent nearly sixty years *of*	Anthony spent nearly sixty years of
QID2123	45	9	1	9	Susan B. Anthony spent nearly sixty years of *her*	Susan B. Anthony spent nearly sixty years of her	Anthony spent nearly sixty years of *her*	Anthony spent nearly sixty years of her
QID2124	45	10	1	10	Susan B. Anthony spent nearly sixty years of her *life*	Susan B. Anthony spent nearly sixty years of her life	Anthony spent nearly sixty years of her *life*	Anthony spent nearly sixty years of her life
QID2125	45	11	1	11	Susan B. Anthony spent nearly sixty years of her life *devoted*	Susan B. Anthony spent nearly sixty years of her life devoted	Anthony spent nearly sixty years of her life *devoted*	Anthony spent nearly sixty years of her life devoted
QID2126	45	12	1	12	Susan B. Anthony spent nearly sixty years of her life devoted *to*	Susan B. Anthony spent nearly sixty years of her life devoted to	Anthony spent nearly sixty years of her life devoted *to*	Anthony spent nearly sixty years of her life devoted to
QID2127	45	13	1	13	Susan B. Anthony spent nearly sixty years of her life devoted to *the*	Susan B. Anthony spent nearly sixty years of her life devoted to the	Anthony spent nearly sixty years of her life devoted to *the*	Anthony spent nearly sixty years of her life devoted to the
QID2128	45	14	1	14	Susan B. Anthony spent nearly sixty years of her life devoted to the *cause*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause	Anthony spent nearly sixty years of her life devoted to the *cause*	Anthony spent nearly sixty years of her life devoted to the cause
QID2129	45	15	1	15	Susan B. Anthony spent nearly sixty years of her life devoted to the cause *of*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of	Anthony spent nearly sixty years of her life devoted to the cause *of*	Anthony spent nearly sixty years of her life devoted to the cause of
QID2130	45	16	1	16	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of *social*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social	Anthony spent nearly sixty years of her life devoted to the cause of *social*	Anthony spent nearly sixty years of her life devoted to the cause of social
QID2131	45	17	1	17	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social *justice*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice	Anthony spent nearly sixty years of her life devoted to the cause of social *justice*	Anthony spent nearly sixty years of her life devoted to the cause of social justice
QID2132	45	18	1	18	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice *and*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and	Anthony spent nearly sixty years of her life devoted to the cause of social justice *and*	Anthony spent nearly sixty years of her life devoted to the cause of social justice and
QID2133	45	19	1	19	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and *equality*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality	Anthony spent nearly sixty years of her life devoted to the cause of social justice and *equality*	Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality
QID2134	45	20	1	20	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality *for*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for	Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality *for*	Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for
QID2135	45	21	1	21	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for *all.*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.	Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for *all.*	Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all.
QID2136	45	22	2	1	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. *Her*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her	*Her*	Her
QID2137	45	23	2	2	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her *major*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major	Her *major*	Her major
QID2138	45	24	2	3	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major *contributions*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions	Her major *contributions*	Her major contributions
QID2139	45	25	2	4	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions *were*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were	Her major contributions *were*	Her major contributions were
QID2140	45	26	2	5	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were *focused*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused	Her major contributions were *focused*	Her major contributions were focused
QID2141	45	27	2	6	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused *on*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on	Her major contributions were focused *on*	Her major contributions were focused on
QID2142	45	28	2	7	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on *women's*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's	Her major contributions were focused on *women's*	Her major contributions were focused on women's
QID2143	45	29	2	8	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's *rights.*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights.	Her major contributions were focused on women's *rights.*	Her major contributions were focused on women's rights.
QID2144	45	30	3	1	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. *Her*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her	*Her*	Her
QID2145	45	31	3	2	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her *primary*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary	Her *primary*	Her primary
QID2146	45	32	3	3	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary *achievement*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement	Her primary *achievement*	Her primary achievement
QID2147	45	33	3	4	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement *lay*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay	Her primary achievement *lay*	Her primary achievement lay
QID2148	45	34	3	5	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay *in*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in	Her primary achievement lay *in*	Her primary achievement lay in
QID2149	45	35	3	6	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in *her*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her	Her primary achievement lay in *her*	Her primary achievement lay in her
QID2150	45	36	3	7	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her *inspiration*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration	Her primary achievement lay in her *inspiration*	Her primary achievement lay in her inspiration
QID2151	45	37	3	8	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration *and*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and	Her primary achievement lay in her inspiration *and*	Her primary achievement lay in her inspiration and
QID2152	45	38	3	9	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and *influence*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence	Her primary achievement lay in her inspiration and *influence*	Her primary achievement lay in her inspiration and influence
QID2153	45	39	3	10	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence *of*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of	Her primary achievement lay in her inspiration and influence *of*	Her primary achievement lay in her inspiration and influence of
QID2154	45	40	3	11	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of *thousands*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands	Her primary achievement lay in her inspiration and influence of *thousands*	Her primary achievement lay in her inspiration and influence of thousands
QID2155	45	41	3	12	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands *of*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of	Her primary achievement lay in her inspiration and influence of thousands *of*	Her primary achievement lay in her inspiration and influence of thousands of
QID2156	45	42	3	13	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of *people*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people	Her primary achievement lay in her inspiration and influence of thousands of *people*	Her primary achievement lay in her inspiration and influence of thousands of people
QID2157	45	43	3	14	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people *promoting*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting	Her primary achievement lay in her inspiration and influence of thousands of people *promoting*	Her primary achievement lay in her inspiration and influence of thousands of people promoting
QID2158	45	44	3	15	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting *the*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the	Her primary achievement lay in her inspiration and influence of thousands of people promoting *the*	Her primary achievement lay in her inspiration and influence of thousands of people promoting the
QID2159	45	45	3	16	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the *right*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the right	Her primary achievement lay in her inspiration and influence of thousands of people promoting the *right*	Her primary achievement lay in her inspiration and influence of thousands of people promoting the right
QID2160	45	46	3	17	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the right *of*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of	Her primary achievement lay in her inspiration and influence of thousands of people promoting the right *of*	Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of
QID2161	45	47	3	18	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of *women*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women	Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of *women*	Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women
QID2162	45	48	3	19	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women *to*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women to	Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women *to*	Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women to
QID2163	45	49	3	20	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women to *vote.*	Susan B. Anthony spent nearly sixty years of her life devoted to the cause of social justice and equality for all. Her major contributions were focused on women's rights. Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women to vote.	Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women to *vote.*	Her primary achievement lay in her inspiration and influence of thousands of people promoting the right of women to vote.
QID2164	46	2	1	2	As *Earth*	As Earth	As *Earth*	As Earth
QID2165	46	3	1	3	As Earth *warms*	As Earth warms	As Earth *warms*	As Earth warms
QID2166	46	4	1	4	As Earth warms *due*	As Earth warms due	As Earth warms *due*	As Earth warms due
QID2167	46	5	1	5	As Earth warms due *to*	As Earth warms due to	As Earth warms due *to*	As Earth warms due to
QID2168	46	6	1	6	As Earth warms due to *the*	As Earth warms due to the	As Earth warms due to *the*	As Earth warms due to the
QID2169	46	7	1	7	As Earth warms due to the *human-caused*	As Earth warms due to the human-caused	As Earth warms due to the *human-caused*	As Earth warms due to the human-caused
QID2170	46	8	1	8	As Earth warms due to the human-caused *release*	As Earth warms due to the human-caused release	As Earth warms due to the human-caused *release*	As Earth warms due to the human-caused release
QID2171	46	9	1	9	As Earth warms due to the human-caused release *of*	As Earth warms due to the human-caused release of	As Earth warms due to the human-caused release *of*	As Earth warms due to the human-caused release of
QID2172	46	10	1	10	As Earth warms due to the human-caused release of *heat-trapping*	As Earth warms due to the human-caused release of heat-trapping	As Earth warms due to the human-caused release of *heat-trapping*	As Earth warms due to the human-caused release of heat-trapping
QID2173	46	11	1	11	As Earth warms due to the human-caused release of heat-trapping *gases*	As Earth warms due to the human-caused release of heat-trapping gases	As Earth warms due to the human-caused release of heat-trapping *gases*	As Earth warms due to the human-caused release of heat-trapping gases
QID2174	46	12	1	12	As Earth warms due to the human-caused release of heat-trapping gases *into*	As Earth warms due to the human-caused release of heat-trapping gases into	As Earth warms due to the human-caused release of heat-trapping gases *into*	As Earth warms due to the human-caused release of heat-trapping gases into
QID2175	46	13	1	13	As Earth warms due to the human-caused release of heat-trapping gases into *the*	As Earth warms due to the human-caused release of heat-trapping gases into the	As Earth warms due to the human-caused release of heat-trapping gases into *the*	As Earth warms due to the human-caused release of heat-trapping gases into the
